Ia_mean,Ia_std,Ia_max,Ia_min,Ib_mean,Ib_std,Ib_max,Ib_min,VDC_mean,VDC_std,VDC_max,VDC_min,IDC_mean,IDC_std,IDC_max,IDC_min,T1_mean,T1_std,T1_max,T1_min,T2_mean,T2_std,T2_max,T2_min,T3_mean,T3_std,T3_max,T3_min,Current_RMS_mean,Current_RMS_std,Current_RMS_max,Current_RMS_min,Temp_Max_mean,Temp_Max_std,Temp_Max_max,Temp_Max_min,Temp_Avg_mean,Temp_Avg_std,Temp_Avg_max,Temp_Avg_min,Power_DC_mean,Power_DC_std,Power_DC_max,Power_DC_min,Temp_Diff_Max_mean,Temp_Diff_Max_std,Temp_Diff_Max_max,Temp_Diff_Max_min,Current_RMS_slope,Temp_Max_slope,VDC_slope,Impedance_mean,Current_min,Current_Delta,FDD,fault_type
591.2,19.7979,618.0,553.0,425.3,19.5905,465.0,400.0,-20.5279,4.6368,-17.1065,-26.8817,506.1,0.5676,507.0,505.0,29.6152,1.0751,32.6734,29.179,12.763,0.1376,13.1475,12.6462,13.9626,0.0894,14.1568,13.8193,515.3044,3.1967,520.5401,510.8982,29.6152,1.0751,32.6734,29.179,18.7803,0.3797,19.8532,18.6121,9.0601,2.6707,13.9247,6.3294,16.8522,1.095,19.9438,16.1399,0.950936,-0.014608,0.444326,0.039836,510.8982,5.9466,F6,overheating
597.2,16.8576,618.0,566.0,410.3,9.6269,424.0,398.0,-19.0616,4.7219,-12.219,-26.8817,506.3,0.483,507.0,506.0,29.3527,0.076,29.505,29.2874,12.7547,0.1626,13.1475,12.4795,13.9204,0.0533,13.9879,13.8193,512.427,9.7251,520.5401,489.2648,29.3526,0.076,29.505,29.2874,18.6759,0.0494,18.7795,18.593,8.1197,2.4104,11.9355,4.521,16.598,0.1997,16.9166,16.1399,-2.409339,0.02241,-0.296217,0.037199,489.2648,-26.3009,F6,overheating
554.7,41.3496,614.0,494.0,422.2,19.4696,457.0,398.0,-20.0391,4.7219,-12.219,-26.8817,507.0,0.8165,508.0,506.0,29.4615,0.0563,29.505,29.3961,12.7296,0.0963,12.813,12.4795,13.8112,0.2947,13.9879,12.9801,493.5864,17.7919,518.9412,468.2505,29.4614,0.0562,29.505,29.3961,18.6674,0.0914,18.7405,18.4327,7.5591,2.7752,11.9355,4.521,16.7319,0.0916,16.9166,16.5831,-5.40916,0.01584,-0.355461,0.040599,468.2505,-39.4362,F6,overheating
483.5,46.431,555.0,410.0,467.5,41.9557,547.0,410.0,-19.0616,5.254,-12.219,-26.8817,507.4,0.8433,509.0,506.0,29.5378,0.0528,29.6143,29.505,12.7546,0.0403,12.813,12.7296,13.8534,0.3173,14.1568,12.9801,477.3391,9.0619,494.7226,464.5218,29.5378,0.0528,29.6143,29.505,18.7152,0.1034,18.7971,18.4327,6.5826,2.6526,11.9355,3.7977,16.7832,0.0789,16.8847,16.692,-0.740872,0.012586,0.710922,0.039933,464.5218,-11.3444,F6,overheating
429.1,29.7786,477.0,388.0,536.1,49.2284,612.0,469.0,-19.5503,5.2792,-12.219,-26.8817,507.4,0.9661,509.0,506.0,29.6143,0.0729,29.7237,29.505,12.7297,0.1964,12.9801,12.2299,13.9458,0.0911,14.1568,13.8193,486.8591,15.7337,512.3905,464.5218,29.6143,0.0729,29.7237,29.505,18.7632,0.0727,18.8691,18.5826,6.7273,2.5614,9.9462,3.7977,16.8846,0.1996,17.3843,16.692,4.943601,0.01723,-0.6813,0.040156,464.5218,42.671,F6,overheating
406.2,17.171,443.0,388.0,595.3,34.8427,635.0,520.0,-20.5279,3.2989,-17.1065,-26.8817,506.8,1.3166,509.0,505.0,29.6799,0.0565,29.7237,29.6143,12.738,0.1982,12.9801,12.2299,13.9289,0.1322,14.2413,13.7351,510.0894,14.0662,526.5672,483.0367,29.6799,0.0565,29.7237,29.6143,18.7823,0.0878,18.8982,18.5826,7.9208,2.3046,11.393,3.7977,16.9419,0.1886,17.3843,16.7177,3.980656,0.00663,0.503569,0.040244,483.0367,37.6518,F6,overheating
415.3,19.5962,447.0,389.0,603.4,20.0289,635.0,571.0,-19.5503,3.456,-17.1065,-26.8817,506.5,1.0801,508.0,505.0,29.7567,0.074,29.8335,29.6143,13.0161,0.79,15.2614,12.7296,14.005,0.2137,14.4953,13.7351,518.2874,3.9932,526.5672,512.7621,29.7567,0.074,29.8335,29.6143,18.9259,0.2839,19.6942,18.7208,7.9751,2.0959,11.393,5.0635,16.8679,0.3678,17.1039,15.8456,-1.129997,0.01796,-0.088865,0.037721,512.7621,-13.3061,F6,overheating
463.1,39.89,533.0,412.0,554.9,40.3442,604.0,484.0,-19.0616,5.254,-7.3314,-26.8817,506.5,0.8498,508.0,505.0,29.8445,0.0624,29.9435,29.7237,12.9995,0.7984,15.2614,12.5628,13.8036,0.5433,14.4953,12.3963,512.4691,3.6067,517.2002,508.063,29.8445,0.0624,29.9435,29.7237,18.8825,0.335,19.6942,18.3476,7.6857,2.2087,9.9462,3.2551,17.0141,0.4321,17.4372,15.8456,-1.107189,0.016656,0.770165,0.037196,508.063,-7.9014,F6,overheating
530.9,42.66,588.0,470.0,486.4,43.007,548.0,430.0,-21.0166,5.5488,-7.3314,-26.8817,506.2,0.7888,507.0,505.0,29.9216,0.0697,30.0539,29.8335,12.7296,0.0681,12.813,12.5628,13.7613,0.4981,14.0723,12.3963,510.7512,2.1939,515.0942,508.063,29.9215,0.0697,30.0539,29.8335,18.8042,0.1684,18.9238,18.3476,8.9697,2.6278,13.9247,3.2551,17.2337,0.0945,17.4372,17.1039,0.48834,0.020022,-0.592435,0.041148,508.063,3.2187,F6,overheating
583.7,23.9863,616.0,536.0,432.3,24.3723,481.0,403.0,-21.9941,3.9907,-17.1065,-26.8817,506.3,0.9487,508.0,505.0,29.9987,0.0581,30.0539,29.9435,12.7212,0.0264,12.7296,12.6462,13.8368,0.3951,14.0723,12.7296,514.1119,3.273,520.5118,509.2431,29.9987,0.0582,30.0539,29.9435,18.8523,0.1384,18.9519,18.4676,9.2048,2.0397,13.9247,6.3294,17.2775,0.0714,17.4077,17.214,0.926056,0.015389,0.473948,0.042781,509.2431,6.3973,F6,overheating
599.2,12.8651,618.0,581.0,412.4,9.3476,425.0,401.0,-21.9941,4.6081,-17.1065,-26.8817,505.6,2.8752,508.0,498.0,30.0429,0.0966,30.1644,29.8335,12.6883,0.3604,13.3151,11.815,13.7442,0.4232,14.0723,12.7296,514.427,6.3101,520.9247,499.1803,30.0429,0.0966,30.1644,29.8335,18.8252,0.1938,19.0908,18.4676,10.5973,6.3522,27.8495,6.3294,17.3546,0.4034,18.3494,16.7388,-1.031715,0.010058,-0.592435,0.042755,499.1803,-13.2619,F6,overheating
565.5,38.0971,618.0,509.0,418.7,15.4636,447.0,401.0,-17.5953,16.2021,26.8817,-26.8817,506.4,3.2042,509.0,498.0,30.1093,0.1193,30.2753,29.8335,12.7971,0.4532,13.5669,11.815,13.8195,0.2378,13.9879,13.2312,498.0189,17.8853,520.9247,471.1587,30.1093,0.1193,30.2753,29.8335,18.9086,0.1939,19.2486,18.5981,7.957,9.3522,27.8495,-9.9462,17.3122,0.4529,18.3494,16.7084,-5.559088,0.022099,1.984656,0.035331,471.1587,-40.3246,F6,overheating
496.2,46.3796,566.0,420.0,456.9,39.1761,529.0,402.0,-18.0841,16.2593,26.8817,-26.8817,507.5,0.9718,509.0,506.0,30.1978,0.0912,30.2753,30.0539,12.8467,0.2594,13.5669,12.6462,14.0566,0.5278,15.5181,13.5669,478.6069,9.4345,498.3754,466.1545,30.1978,0.0912,30.2753,30.0539,19.0337,0.191,19.4799,18.8203,6.022,6.1551,9.9462,-9.9462,17.3511,0.244,17.6292,16.7084,-1.674328,0.008742,-2.192008,0.037785,466.1545,-20.7558,F6,overheating
439.1,28.4623,484.0,402.0,523.0,45.2745,584.0,454.0,-21.0166,5.0479,-12.219,-26.8817,506.6,0.9661,508.0,505.0,30.3314,0.2311,30.9467,30.0539,12.763,0.0704,12.8966,12.6462,14.1072,0.4991,15.5181,13.9036,484.0492,13.003,505.2806,466.1545,30.3314,0.2311,30.9467,30.0539,19.0672,0.1698,19.4799,18.9238,8.2102,1.6796,9.9462,6.3294,17.5685,0.2417,18.2171,17.3243,4.092716,0.029088,1.066382,0.043418,466.1545,39.1261,F6,overheating
409.5,16.2361,442.0,390.0,587.8,36.4167,630.0,518.0,-18.0841,4.4914,-12.219,-26.8817,506.2,1.0328,508.0,505.0,30.3759,0.2262,30.9467,30.0539,12.7463,0.0528,12.8966,12.7296,13.8368,0.3951,14.0723,12.7296,507.0634,14.9693,524.3,481.5018,30.3759,0.2262,30.9467,30.0539,18.9863,0.1877,19.2495,18.5043,7.523,1.2062,9.7654,6.3294,17.6296,0.2314,18.2171,17.3243,4.621275,-0.015598,-0.236974,0.035664,481.5018,37.4394,F6,overheating
410.9,15.6308,436.0,390.0,606.3,14.6973,630.0,584.0,-20.0391,5.737,-12.219,-26.8817,506.3,0.8233,508.0,505.0,30.2763,0.2988,30.4979,29.505,12.6382,0.3218,12.813,11.7322,13.8452,0.4015,14.1568,12.7296,518.091,3.0099,524.3,514.1177,30.2763,0.2988,30.4979,29.505,18.9199,0.1998,19.0996,18.5043,8.3006,2.108,11.9355,4.521,17.6381,0.4549,18.5432,16.692,-0.603605,0.001484,-0.118487,0.038679,514.1177,-3.2187,F6,overheating
451.9,35.8343,518.0,414.0,565.3,36.591,605.0,498.0,-21.5054,4.8604,-12.219,-26.8817,506.3,0.8233,508.0,505.0,30.3541,0.3079,30.4979,29.505,12.63,0.3918,13.0638,11.7322,13.8786,0.2966,14.1568,13.0638,512.8884,4.0463,518.7726,507.9139,30.3541,0.3079,30.4979,29.505,18.9542,0.1539,19.0996,18.637,9.0963,2.4752,11.9355,4.521,17.7241,0.5075,18.5432,16.692,-1.258113,0.051569,-0.148109,0.04193,507.9139,-10.2745,F6,overheating
517.5,44.2951,576.0,455.0,499.5,43.8995,561.0,442.0,-21.0166,4.4914,-12.219,-26.8817,506.7,1.2517,509.0,505.0,30.4868,0.0352,30.4979,30.3865,12.8133,0.2917,13.3151,12.1468,13.7863,0.4061,14.0723,12.9801,510.2946,1.7658,513.3907,507.9139,30.4868,0.0352,30.4979,30.3865,19.0288,0.1533,19.267,18.7637,8.4091,2.9386,11.9355,3.6168,17.6735,0.3042,18.3511,17.1829,0.279764,0.003376,0.059243,0.041185,507.9139,1.9408,F6,overheating
575.3,27.2195,610.0,522.0,441.8,27.86,496.0,404.0,-21.0166,5.5488,-12.219,-26.8817,507.0,1.0541,509.0,506.0,30.5091,0.0353,30.6097,30.4979,12.8632,0.1636,13.3151,12.7296,13.9209,0.3517,14.3259,12.9801,513.5694,2.9399,517.3567,509.166,30.5091,0.0354,30.6097,30.4979,19.0978,0.1338,19.267,18.7637,7.8847,2.8849,11.9355,3.6168,17.6459,0.171,17.7966,17.1829,0.938438,0.003388,-0.17773,0.040923,509.166,7.7295,F6,overheating
599.8,11.5355,619.0,583.0,415.1,12.5826,434.0,400.0,-21.5054,4.2795,-12.219,-26.8817,506.6,0.9661,508.0,505.0,30.5426,0.0577,30.6097,30.4979,12.7463,0.1406,12.8966,12.3963,14.2879,0.9584,16.9873,13.8193,515.8977,4.039,521.1339,506.1867,30.5426,0.0577,30.6097,30.4979,19.1923,0.3253,20.0994,18.9698,8.608,2.3766,11.9355,5.0635,17.7963,0.176,18.2134,17.6014,-0.287661,0.004065,0.444326,0.041685,506.1867,-7.7418,F6,overheating
576.7,32.66,619.0,526.0,415.2,15.7042,443.0,396.0,-20.5279,6.1176,-12.219,-31.7693,506.4,1.075,508.0,505.0,30.5538,0.0589,30.6097,30.4979,12.7046,0.1182,12.813,12.3963,14.3733,1.0361,16.9873,13.8193,502.8258,16.4701,521.1339,472.0154,30.5538,0.0589,30.6097,30.4979,19.2105,0.3511,20.0994,18.9698,8.5718,2.9681,11.9355,3.6168,17.8492,0.1504,18.2134,17.6849,-4.905025,-0.002033,0.799787,0.040825,472.0154,-33.7773,F6,overheating
511.1,48.1259,575.0,428.0,445.6,34.2092,510.0,396.0,-21.0166,6.8349,-12.219,-31.7693,505.9,1.1005,508.0,504.0,30.5538,0.0791,30.7217,30.4979,12.7463,0.0352,12.813,12.7296,14.0986,0.4705,15.4324,13.9036,480.9395,13.2216,505.5937,466.0268,30.5538,0.0791,30.7217,30.4979,19.1329,0.151,19.5533,19.0437,9.458,3.0201,11.9355,3.6168,17.8076,0.0736,17.9087,17.6849,-3.261536,0.01424,0.355461,0.043699,466.0268,-34.805,F6,overheating
449.1,34.1905,503.0,404.0,507.1,46.3764,578.0,439.0,-19.5503,5.7601,-12.219,-26.8817,505.7,0.9487,507.0,504.0,30.5764,0.15,30.9467,30.4979,12.6881,0.2519,12.813,11.9808,13.606,1.2408,14.2413,10.0847,480.414,11.394,498.6482,466.0268,30.5763,0.15,30.9467,30.4979,18.9568,0.4328,19.3058,17.7707,9.1686,3.0997,13.9247,4.521,18.1528,0.8388,20.4132,17.6849,3.246804,-0.000669,0.740543,0.040695,466.0268,30.5612,F6,overheating
411.5,22.0265,456.0,387.0,579.0,43.5022,631.0,501.0,-18.0841,4.4914,-12.219,-26.8817,506.0,0.8165,507.0,505.0,30.6897,0.3958,31.7435,30.4979,12.6881,0.2519,12.813,11.9808,13.6399,1.2638,14.4953,10.0847,503.0967,16.6763,523.4167,479.0287,30.6897,0.3958,31.7435,30.4979,19.0059,0.4844,19.6561,17.7707,8.0655,2.5191,13.9247,4.521,18.2661,0.8734,20.4132,17.6849,5.348506,0.015976,-0.473948,0.035945,479.0287,43.9364,F6,overheating
406.4,12.6421,426.0,387.0,608.0,12.5521,631.0,590.0,-21.0166,5.5488,-12.219,-31.7693,506.2,0.6325,507.0,505.0,30.6672,0.3859,31.7435,30.4979,12.7296,0.0556,12.813,12.6462,14.0218,0.196,14.4953,13.9036,517.2415,4.2851,523.4167,510.512,30.6672,0.3859,31.7435,30.4979,19.1395,0.1912,19.6561,19.0159,9.0059,2.4379,14.1056,4.521,17.9376,0.3872,19.014,17.6849,0.239383,-0.039092,-0.414704,0.040632,510.512,3.2548,F6,overheating
441.9,31.5998,501.0,405.0,575.6,31.472,608.0,517.0,-23.4604,5.6672,-12.219,-31.7693,506.2,0.6325,507.0,505.0,30.5203,0.0708,30.7217,30.4979,12.7212,0.0474,12.813,12.6462,13.9879,0.0975,14.2413,13.9036,513.9828,3.6813,518.7451,509.0629,30.5203,0.0708,30.7217,30.4979,19.0765,0.059,19.2309,19.0159,10.0547,2.4901,14.1056,4.521,17.7991,0.0827,17.9921,17.6849,-1.172035,-0.004069,0.148109,0.045644,509.0629,-9.6822,F6,overheating
505.1,45.3516,567.0,444.0,512.7,45.3212,574.0,451.0,-22.4829,4.2795,-17.1065,-26.8817,506.2,1.1353,508.0,504.0,30.4868,0.0352,30.4979,30.3865,12.7463,0.1026,12.9801,12.5628,13.9795,0.0267,13.9879,13.9036,510.7264,1.5241,513.1335,509.0629,30.4868,0.0352,30.4979,30.3865,19.0708,0.038,19.1553,19.0162,9.7654,3.0666,15.914,5.0635,17.7405,0.1066,17.9351,17.5178,-0.086061,-0.006076,0.503569,0.044021,509.0629,-0.8396,F6,overheating
568.0,31.9166,605.0,507.0,450.1,32.1298,512.0,413.0,-20.5279,4.6368,-12.219,-26.8817,507.2,2.7809,514.0,504.0,30.4534,0.0576,30.4979,30.3865,12.7965,0.2078,13.3151,12.5628,14.0302,0.1656,14.4953,13.9036,513.3429,3.1615,517.9739,509.19,30.4533,0.0575,30.4979,30.3865,19.0933,0.0856,19.2409,19.0065,7.4506,5.2929,15.914,-3.2551,17.6569,0.2332,17.9351,17.0714,1.014884,-0.012153,0.029622,0.039989,509.19,7.3387,F6,overheating
600.0,12.3288,620.0,581.0,416.6,12.4294,439.0,401.0,-20.5279,4.6368,-12.219,-26.8817,507.1,2.6437,514.0,505.0,30.4199,0.0538,30.4979,30.3865,12.8467,0.2709,13.3989,12.6462,14.0218,0.17,14.4953,13.9036,516.6323,2.7484,522.1116,512.2704,30.4199,0.0538,30.4979,30.3865,19.0961,0.1051,19.2578,18.9787,7.4687,4.7119,11.9355,-3.2551,17.5732,0.2915,17.7684,16.9875,0.100292,-0.008777,-0.088865,0.039734,512.2704,0.8684,F6,overheating
583.9,28.6219,620.0,538.0,412.6,12.834,436.0,398.0,-21.5054,4.8604,-12.219,-26.8817,506.1,1.1005,508.0,504.0,30.3976,0.0352,30.4979,30.3865,12.7882,0.2162,13.3989,12.6462,13.9626,0.0407,13.9879,13.9036,505.8051,14.6437,522.1116,478.5734,30.3976,0.0352,30.4979,30.3865,19.0494,0.0772,19.2578,18.9787,9.2771,2.4308,13.9247,6.3294,17.6095,0.2223,17.7684,16.9875,-4.336661,-0.006076,0.029622,0.042517,478.5734,-30.0758,F6,overheating
522.8,46.6019,583.0,443.0,437.1,28.7149,490.0,398.0,-19.5503,5.2792,-12.219,-26.8817,506.4,1.1738,508.0,504.0,30.3985,0.2901,31.0596,29.8335,12.7379,0.0264,12.813,12.7296,13.988,0.1689,14.4106,13.7351,483.0353,15.3953,511.8252,464.0873,30.3985,0.2901,31.0596,29.8335,19.0414,0.1518,19.3999,18.7661,8.0293,2.6389,13.9247,4.521,17.6606,0.2917,18.33,17.1039,-4.289065,0.008887,0.799787,0.040474,464.0873,-44.7337,F6,overheating
458.4,37.5476,513.0,400.0,492.9,45.3491,567.0,425.0,-18.5728,4.0238,-12.219,-26.8817,506.2,0.7888,507.0,505.0,30.3429,0.2984,31.0596,29.8335,12.5146,0.7393,12.813,10.4129,13.9964,0.1663,14.4106,13.7351,477.5159,9.3624,490.7632,464.0873,30.3429,0.2985,31.0596,29.8335,18.9513,0.2979,19.3999,18.2254,8.0293,2.259,11.9355,4.521,17.8283,0.7754,19.8624,17.1039,2.220242,-0.015241,-0.503569,0.038895,464.0873,23.5047,F6,overheating
414.9,27.0861,466.0,381.0,568.4,49.4395,634.0,488.0,-17.1065,5.152,-7.3314,-26.8817,505.9,0.9944,507.0,504.0,30.2533,0.1143,30.3865,29.9435,12.4397,0.7436,12.813,10.4129,13.8619,0.341,13.9879,12.8966,498.7479,17.9782,525.5949,476.5428,30.2532,0.1143,30.3865,29.9435,18.8516,0.271,19.0346,18.2254,7.8666,2.895,11.9355,2.7126,17.8136,0.7617,19.8624,17.214,5.727418,1.1e-05,0.533191,0.034299,476.5428,48.4681,F6,overheating
404.1,12.0872,417.0,381.0,606.9,16.8553,634.0,574.0,-19.0616,7.3585,-7.3314,-31.7693,506.3,1.0593,507.0,504.0,30.2533,0.1143,30.3865,29.9435,12.6546,0.2092,12.7296,12.0638,13.8114,0.3461,13.9879,12.8966,515.7184,6.6964,525.5949,501.2644,30.2532,0.1143,30.3865,29.9435,18.9064,0.1547,19.0346,18.5232,8.0112,3.0631,11.9355,2.7126,17.5986,0.246,18.2115,17.214,0.95471,0.013381,-1.836547,0.036961,501.2644,6.3965,F6,overheating
433.2,27.9476,488.0,403.0,585.0,26.1958,614.0,533.0,-22.4829,6.2888,-12.219,-31.7693,506.5,0.9718,508.0,505.0,30.231,0.0573,30.2753,30.1644,12.8472,0.4319,14.0723,12.6462,13.8452,0.4059,14.3259,12.813,515.3607,2.8452,519.3289,510.9956,30.2309,0.0573,30.2753,30.1644,18.9744,0.0601,19.0733,18.8573,9.1325,2.9287,13.9247,4.521,17.5097,0.0655,17.6292,17.4349,-0.867654,-0.016131,0.207352,0.043625,510.9956,-7.3407,F6,overheating
491.4,44.3902,553.0,434.0,527.5,45.4588,585.0,464.0,-22.4829,5.3788,-12.219,-31.7693,506.6,0.9661,508.0,505.0,30.1645,0.0522,30.2753,30.0539,12.8472,0.4319,14.0723,12.6462,13.9643,0.6305,15.2614,12.813,511.5429,2.4958,516.3303,508.9543,30.1644,0.0522,30.2753,30.0539,18.992,0.1715,19.3851,18.6995,9.0782,3.1134,14.1056,4.521,17.4432,0.054,17.5183,17.3243,-0.633274,-0.009398,-0.562813,0.043951,508.9543,-5.8869,F6,overheating
556.3,36.4388,596.0,487.0,460.6,37.2624,530.0,418.0,-22.4829,4.8604,-12.219,-31.7693,506.4,0.9661,508.0,505.0,30.1534,0.035,30.1644,30.0539,12.5635,0.4677,12.7296,11.2361,14.0395,0.4811,15.2614,13.3151,511.8867,2.4448,514.9417,508.9543,30.1534,0.0349,30.1644,30.0539,18.9188,0.2327,19.3851,18.4628,9.2229,2.3315,14.1056,6.3294,17.5898,0.4733,18.9283,17.3243,0.774807,0.003348,0.325839,0.043922,508.9543,5.6261,F6,overheating
597.7,15.442,616.0,572.0,419.5,15.1089,446.0,400.0,-21.9941,5.6437,-12.219,-31.7693,506.0,0.9428,507.0,505.0,30.1091,0.0583,30.1644,30.0539,12.547,0.4962,12.9801,11.2361,13.9542,0.0711,14.0723,13.8193,516.5412,2.9775,521.2873,512.884,30.1092,0.0582,30.1644,30.0539,18.8701,0.1657,19.0073,18.4628,9.6931,2.9324,16.4565,6.3294,17.5622,0.5157,18.9283,17.0737,0.816656,-0.016742,-0.770165,0.04258,512.884,8.4033,F6,overheating
591.0,23.7674,616.0,549.0,411.8,9.5196,426.0,400.0,-20.5279,6.5371,-12.219,-31.7693,506.1,1.7288,509.0,503.0,30.0318,0.0697,30.0539,29.8335,12.7047,0.1886,12.9801,12.2299,13.912,0.0838,13.9879,13.7351,509.4928,12.5678,521.2873,487.4444,30.0319,0.0697,30.0539,29.8335,18.8829,0.0878,19.0073,18.701,9.3495,4.6903,16.4565,3.6168,17.3272,0.2041,17.8239,17.0737,-3.698006,-0.004007,0.148109,0.040291,487.4444,-31.0925,F6,overheating
535.5,43.7271,592.0,462.0,432.2,23.5315,475.0,402.0,-21.0166,10.2523,-12.219,-46.4321,506.6,1.8974,509.0,503.0,30.0208,0.0744,30.0539,29.8335,12.7045,0.0687,12.813,12.5628,13.9036,0.0688,13.9879,13.7351,487.505,15.8838,512.8572,467.6687,30.0208,0.0744,30.0539,29.8335,18.8763,0.0451,18.9238,18.7661,8.5718,5.1094,17.1799,3.6168,17.3162,0.1099,17.4911,17.1039,-4.842484,0.008681,-0.17773,0.04311,467.6687,-44.3121,F6,overheating
469.4,38.2657,524.0,412.0,482.8,41.2467,544.0,421.0,-21.9941,9.7752,-12.219,-46.4321,506.7,1.0593,509.0,505.0,29.9877,0.057,30.0539,29.9435,12.6712,0.0563,12.7296,12.5628,13.8952,0.0927,13.9879,13.651,477.5962,6.8676,488.3646,467.6687,29.9877,0.057,30.0539,29.9435,18.8514,0.0447,18.8957,18.7469,8.5899,3.9439,17.1799,4.521,17.3165,0.0826,17.4911,17.214,0.917579,-0.010705,1.244113,0.046052,467.6687,13.0663,F6,overheating
421.7,25.504,469.0,386.0,556.1,47.7481,629.0,483.0,-20.0391,4.7219,-12.219,-26.8817,505.9,2.846,508.0,498.0,29.9435,0.0,29.9435,29.9435,12.713,0.184,13.2312,12.6462,13.8699,0.1204,13.9879,13.651,494.5644,17.1209,521.8415,473.3228,29.9435,0.0,29.9435,29.9435,18.8422,0.0781,19.0261,18.7469,8.8431,3.7105,17.7224,4.521,17.2305,0.184,17.2974,16.7123,5.492553,0.0,-0.0,0.040519,473.3228,45.79,F6,overheating
405.0,10.2524,423.0,386.0,603.7,19.6528,629.0,563.0,-20.5279,3.2989,-17.1065,-26.8817,506.0,2.9059,508.0,498.0,29.8885,0.058,29.9435,29.8335,12.8135,0.3485,13.651,12.5628,13.9289,0.1436,14.2413,13.651,514.1886,8.851,521.8415,497.9448,29.8885,0.058,29.9435,29.8335,18.877,0.116,19.1293,18.7469,8.7889,3.2798,17.7224,6.3294,17.075,0.3619,17.2974,16.1825,2.260538,-0.016667,-0.029622,0.039923,497.9448,19.145,F6,overheating
423.9,22.83,470.0,396.0,594.2,22.6559,620.0,548.0,-20.5279,2.3609,-17.1065,-21.9941,506.2,0.9189,508.0,505.0,29.8335,0.0,29.8335,29.8335,12.755,0.3183,13.651,12.5628,13.9542,0.1068,14.2413,13.9036,516.5623,3.5499,521.669,510.4919,29.8335,0.0,29.8335,29.8335,18.8475,0.1048,19.1293,18.7944,8.7527,1.4346,11.393,6.5103,17.0785,0.3183,17.2707,16.1825,-1.01867,0.0,0.148109,0.039739,510.4919,-9.6143,F6,overheating
475.5,42.0271,538.0,422.0,543.3,41.215,593.0,483.0,-19.5503,4.1536,-12.219,-26.8817,505.5,0.7071,506.0,504.0,29.8115,0.0463,29.8335,29.7237,12.6628,0.0528,12.813,12.6462,14.022,0.2682,14.75,13.9036,512.046,2.5121,516.2969,508.5553,29.8115,0.0463,29.8335,29.7237,18.8321,0.09,19.0765,18.7578,9.458,2.7133,15.914,6.3294,17.1487,0.0641,17.1874,17.0205,-0.660902,-0.010647,-0.029622,0.038181,508.5553,-3.4116,F6,overheating
542.3,39.7438,589.0,474.0,476.1,40.7307,548.0,430.0,-20.5279,5.6672,-12.219,-26.8817,505.9,1.1005,508.0,504.0,29.7567,0.053,29.8335,29.7237,12.6712,0.0563,12.813,12.6462,14.0388,0.2622,14.75,13.9036,511.6958,2.3579,515.6651,508.5553,29.7566,0.053,29.8335,29.7237,18.8222,0.0944,19.0765,18.7578,9.241,3.2163,15.914,5.4252,17.0855,0.0612,17.1874,16.9942,0.566253,-0.013975,-0.444326,0.040117,508.5553,2.7564,F6,overheating
590.8,20.3404,621.0,561.0,425.4,20.6139,456.0,396.0,-19.5503,7.728,-7.3314,-31.7693,506.2,0.9189,508.0,505.0,29.7128,0.0622,29.8335,29.6143,12.6545,0.0264,12.7296,12.6462,13.9964,0.1224,14.3259,13.9036,515.1418,3.536,520.796,509.8676,29.7128,0.0622,29.8335,29.6143,18.7879,0.0475,18.8986,18.7213,8.4633,3.9993,16.4565,3.2551,17.0583,0.0661,17.1874,16.9681,0.984172,-0.009943,0.444326,0.037951,509.8676,10.9284,F6,overheating
596.8,16.6052,621.0,568.0,412.4,12.4383,430.0,396.0,-16.6178,8.4499,-2.4438,-31.7693,506.6,1.075,508.0,505.0,29.6363,0.1129,29.8335,29.3961,12.7635,0.371,13.8193,12.6462,13.9711,0.1367,14.3259,13.8193,513.0926,7.5809,520.796,498.9614,29.6363,0.1129,29.8335,29.3961,18.7903,0.1434,19.1405,18.6205,6.9804,4.4307,16.4565,0.7234,16.8728,0.3951,17.1874,15.795,-1.692092,-0.026525,-0.266596,0.032387,498.9614,-11.915,F6,overheating
552.1,42.8004,610.0,474.0,424.1,19.1221,451.0,398.0,-19.0616,6.9885,-2.4438,-26.8817,506.9,0.8756,508.0,506.0,29.6034,0.1087,29.8335,29.3961,12.7635,0.371,13.8193,12.6462,13.9796,0.1615,14.4106,13.8193,492.9433,19.2458,517.2838,462.643,29.6035,0.1087,29.8335,29.3961,18.7821,0.1524,19.1405,18.6205,7.4687,3.3204,11.9355,0.7234,16.84,0.3829,17.1874,15.795,-5.896938,0.016581,-0.710922,0.038669,462.643,-54.6408,F6,overheating
484.8,42.8351,544.0,418.0,465.3,41.277,532.0,398.0,-19.5503,5.2792,-12.219,-26.8817,506.7,0.6749,508.0,506.0,29.5816,0.1038,29.8335,29.505,12.6545,0.0264,12.7296,12.6462,13.9964,0.1514,14.4106,13.9036,476.759,8.2204,491.0896,462.643,29.5816,0.1039,29.8335,29.505,18.7441,0.0804,18.9634,18.6849,7.5772,2.068,11.9355,5.4252,16.9271,0.1136,17.1874,16.7755,-0.278675,-0.01259,0.562813,0.041007,462.643,5.5767,F6,overheating
